Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Churn Value,City,Zip Code,Latitude,Longitude,Population,GeoFIPS,Per capita personal income (dollars) 2/,Personal income (thousands of dollars) _x,Population (persons) 1/,   Employer contributions for employee pension and insurance funds 5/,   Employer contributions for government social insurance ,   Farm proprietors' income ,   Nonfarm proprietors' income ,  Farm proprietors employment 6/,  Income maintenance benefits 1/,  Nonfarm proprietors employment ,  Per capita income maintenance benefits 4/,  Per capita retirement and other 4/,  Per capita unemployment insurance compensation 4/,  Proprietors' income ,  Retirement and other ,  Supplements to wages and salaries ,  Unemployment insurance compensation ,  Wages and salaries , Average nonfarm proprietors' income , Average wages and salaries ," Dividends, interest, and rent 2/", Earnings by place of work , Net earnings by place of residence ," Per capita dividends, interest, and rent 4/", Per capita net earnings 4/, Per capita personal current transfer receipts 4/, Per capita personal income 4/, Personal current transfer receipts , Population (persons) 3/, Proprietors employment , Wage and salary employment ,Average earnings per job (dollars) ,Personal income (thousands of dollars) _y,Total employment (number of jobs) 
0,0,1,,1,13.51,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.05,20.05,0.0,0,13.51,33.56,1,56,0,0,0,0,0,0,Ahwahnee,93601,37.375816,-119.739935,1968,039,46406.0,7436909.0,160256.0,639443.0,216245.0,384861.0,607886.0,1083.0,297957.0,14885.0,1859.0,9128.0,135.0,992747.0,1462748.0,855688.0,21560.0,3037160.0,40839.0,53614.0,927441.0,4885595.0,4727203.0,5787.0,29498.0,11121.0,46406.0,1782265.0,160256.0,15968.0,56649.0,67279.0,7436909.0,72617.0
1,3,18,,1,10.29,0,1,DSL,59,1,0,1,1,1,1,1,1,Month-to-Month,0,Bank Withdrawal,83.25,1611.15,0.0,0,185.22,1796.37,1,29,1,0,1,1,1,0,Auberry,93602,36.991762,-119.242874,3464,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,3,69,,0,0.0,0,1,DSL,11,1,0,1,1,0,0,0,1,Two Year,0,Credit Card,39.1,2779.5,0.0,0,0.0,2779.5,1,52,0,0,1,1,1,0,Big Creek,93605,37.17277,-119.2997,273,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,7,61,,1,34.84,1,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,24.2,1445.2,0.0,0,2125.24,3570.4400000000005,0,56,0,0,1,1,1,0,Clovis,93611,36.917652,-119.593757,46858,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,10,32,,1,15.41,1,1,DSL,46,1,0,0,1,1,0,0,1,One Year,1,Credit Card,72.8,2333.05,0.0,0,493.12,2826.17,1,26,1,0,1,0,0,0,Coarsegold,93614,37.212191,-119.749323,9395,039,46406.0,7436909.0,160256.0,639443.0,216245.0,384861.0,607886.0,1083.0,297957.0,14885.0,1859.0,9128.0,135.0,992747.0,1462748.0,855688.0,21560.0,3037160.0,40839.0,53614.0,927441.0,4885595.0,4727203.0,5787.0,29498.0,11121.0,46406.0,1782265.0,160256.0,15968.0,56649.0,67279.0,7436909.0,72617.0
0,0,21,,1,24.86,1,1,Fiber Optic,48,0,1,0,0,1,1,1,1,Month-to-Month,1,Credit Card,99.85,1992.55,0.0,0,522.06,2514.61,0,24,1,0,0,0,0,0,Cutler,93615,36.497895,-119.285484,5519,107,47295.0,22585661.0,477544.0,1896674.0,670740.0,1082616.0,1332461.0,3478.0,1213364.0,42847.0,2541.0,10298.0,197.0,2415077.0,4917802.0,2567414.0,93893.0,9178599.0,31098.0,50089.0,2649255.0,14161090.0,13711347.0,5548.0,28712.0,13036.0,47295.0,6225059.0,477544.0,46325.0,183247.0,61685.0,22585661.0,229572.0
0,0,47,,1,8.85,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.25,1029.8,0.0,0,415.95,1445.75,0,50,0,0,0,0,0,0,Dos Palos,93620,37.045728,-120.630682,9388,047,46188.0,13395227.0,290014.0,976855.0,338827.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,46188.0,3746152.0,290014.0,25892.0,87846.0,63934.0,13395227.0,113738.0
1,5,69,,1,11.6,1,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,26.0,1796.55,0.0,0,800.4,2596.95,1,63,0,0,1,1,2,0,Dunlap,93621,36.789213,-119.140338,506,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,2,Offer E,1,3.82,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.9,33.7,0.0,0,7.64,41.34,1,56,0,0,0,0,0,0,Firebaugh,93622,36.785618,-120.625382,9491,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,22,Offer D,1,46.45,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.05,454.05,0.0,0,1021.9,1475.95,0,35,0,0,1,1,1,0,Fish Camp,93623,37.483535,-119.679414,77,043,61230.0,1042143.0,17020.0,78703.0,19800.0,12387.0,65010.0,269.0,27588.0,2389.0,1621.0,15537.0,107.0,77397.0,264438.0,98503.0,1827.0,301462.0,27212.0,51104.0,168179.0,477362.0,580111.0,9881.0,34084.0,17265.0,61230.0,293853.0,17020.0,2658.0,5899.0,55786.0,1042143.0,8557.0
0,0,53,,1,18.81,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.85,1049.6,0.0,0,996.93,2046.53,0,62,0,0,0,0,0,0,Fowler,93625,36.625792,-119.672483,5635,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,22,Offer D,1,10.36,0,0,,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.3,475.1,0.0,0,227.92,703.02,1,42,0,0,0,0,0,0,Helm,93627,36.520537,-120.118055,152,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,5,48,,0,0.0,0,1,DSL,52,1,1,0,1,0,0,0,0,Two Year,0,Credit Card,39.4,1978.65,0.0,130,0.0,2108.65,0,29,1,0,1,1,3,0,Kingsburg,93631,36.478239,-119.52137,14088,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,3,Offer E,1,25.4,0,1,Fiber Optic,10,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,70.25,229.7,0.0,0,76.19999999999999,305.9,0,33,0,0,0,0,0,0,Los Banos,93635,36.995162,-120.955099,29124,047,46188.0,13395227.0,290014.0,976855.0,338827.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,46188.0,3746152.0,290014.0,25892.0,87846.0,63934.0,13395227.0,113738.0
1,5,23,Offer D,1,1.39,0,1,DSL,18,0,0,0,1,1,0,0,1,One Year,0,Bank Withdrawal,60.0,1347.15,0.0,0,31.97,1379.12,0,55,0,0,1,0,0,0,Escondido,92027,33.141265,-116.967221,48690,073,74326.0,243506541.0,3276208.0,21449772.0,9255097.0,115137.0,13241248.0,4045.0,4136688.0,552616.0,1263.0,10204.0,94.0,13356385.0,33431016.0,30704869.0,307737.0,134153290.0,23961.0,78272.0,50596618.0,178214544.0,155034482.0,15444.0,47321.0,11561.0,74326.0,37875441.0,3276208.0,556661.0,1713934.0,78488.0,243506541.0,2270595.0
1,7,65,,1,10.23,0,1,Cable,14,0,0,0,1,1,0,0,1,Two Year,1,Credit Card,59.8,3808.2,0.0,0,664.95,4473.15,0,46,0,0,1,0,0,0,Miramonte,93641,36.696759,-119.024051,571,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,7,44,,1,23.75,0,1,Fiber Optic,53,0,0,0,0,1,1,1,1,One Year,1,Bank Withdrawal,90.65,3974.15,0.0,0,1045.0,5019.15,1,30,0,0,1,0,0,0,North Fork,93643,37.244307,-119.470256,3376,039,46406.0,7436909.0,160256.0,639443.0,216245.0,384861.0,607886.0,1083.0,297957.0,14885.0,1859.0,9128.0,135.0,992747.0,1462748.0,855688.0,21560.0,3037160.0,40839.0,53614.0,927441.0,4885595.0,4727203.0,5787.0,29498.0,11121.0,46406.0,1782265.0,160256.0,15968.0,56649.0,67279.0,7436909.0,72617.0
1,2,71,,1,1.84,1,1,Fiber Optic,69,1,1,1,0,1,1,1,0,Two Year,1,Bank Withdrawal,109.0,7661.8,0.0,150,130.64,7942.44,0,22,1,0,1,1,1,0,Oakhurst,93644,37.648647,-119.231447,8521,039,46406.0,7436909.0,160256.0,639443.0,216245.0,384861.0,607886.0,1083.0,297957.0,14885.0,1859.0,9128.0,135.0,992747.0,1462748.0,855688.0,21560.0,3037160.0,40839.0,53614.0,927441.0,4885595.0,4727203.0,5787.0,29498.0,11121.0,46406.0,1782265.0,160256.0,15968.0,56649.0,67279.0,7436909.0,72617.0
1,1,37,,1,30.36,1,1,DSL,11,1,0,1,1,0,0,0,1,One Year,0,Credit Card,68.1,2479.25,0.0,0,1123.32,3602.57,0,64,0,0,1,0,0,0,O Neals,93645,37.140104,-119.657092,173,039,46406.0,7436909.0,160256.0,639443.0,216245.0,384861.0,607886.0,1083.0,297957.0,14885.0,1859.0,9128.0,135.0,992747.0,1462748.0,855688.0,21560.0,3037160.0,40839.0,53614.0,927441.0,4885595.0,4727203.0,5787.0,29498.0,11121.0,46406.0,1782265.0,160256.0,15968.0,56649.0,67279.0,7436909.0,72617.0
0,0,12,Offer D,1,23.2,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.4,266.6,0.0,0,278.4,545.0,0,53,0,0,0,0,0,0,Orange Cove,93646,36.633498,-119.298895,8449,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,69,Offer A,1,49.16,1,1,DSL,48,0,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,81.95,5601.4,0.0,0,3392.04,8993.439999999999,1,20,1,0,1,1,2,0,Orosi,93647,36.600185,-119.175655,9780,107,47295.0,22585661.0,477544.0,1896674.0,670740.0,1082616.0,1332461.0,3478.0,1213364.0,42847.0,2541.0,10298.0,197.0,2415077.0,4917802.0,2567414.0,93893.0,9178599.0,31098.0,50089.0,2649255.0,14161090.0,13711347.0,5548.0,28712.0,13036.0,47295.0,6225059.0,477544.0,46325.0,183247.0,61685.0,22585661.0,229572.0
0,0,35,,1,44.81,0,1,DSL,20,1,1,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,60.55,1982.6,0.0,0,1568.35,3550.95,0,57,0,0,0,0,0,0,Parlier,93648,36.622237,-119.521126,12587,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,5,,1,8.6,0,1,DSL,59,0,1,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,65.6,339.9,0.0,0,43.0,382.9,1,22,1,0,0,0,0,0,Fresno,93650,36.841655,-119.797113,3258,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,58,,1,29.93,1,1,Fiber Optic,24,0,0,0,0,1,0,0,1,Two Year,0,Bank Withdrawal,82.5,4828.05,0.0,0,1735.94,6563.99,1,40,0,0,1,1,2,0,Prather,93651,37.007238,-119.505661,1314,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,72,Offer A,1,29.29,1,1,DSL,30,1,1,1,1,0,1,1,0,Two Year,1,Bank Withdrawal,82.3,5980.55,0.0,140,2108.88,8229.43,1,56,0,0,1,0,0,0,Raisin City,93652,36.594542,-119.905245,265,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,72,Offer A,1,17.31,1,1,DSL,17,1,1,1,1,0,0,0,1,Two Year,0,Credit Card,68.15,4808.7,0.0,0,1246.32,6055.02,1,56,0,0,1,0,0,0,Raymond,93653,37.252057,-119.95783,972,039,46406.0,7436909.0,160256.0,639443.0,216245.0,384861.0,607886.0,1083.0,297957.0,14885.0,1859.0,9128.0,135.0,992747.0,1462748.0,855688.0,21560.0,3037160.0,40839.0,53614.0,927441.0,4885595.0,4727203.0,5787.0,29498.0,11121.0,46406.0,1782265.0,160256.0,15968.0,56649.0,67279.0,7436909.0,72617.0
0,0,1,,1,4.09,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.3,20.3,0.0,0,4.09,24.39,0,48,0,0,0,0,0,0,Reedley,93654,36.636638,-119.421842,25923,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,53,,1,20.44,0,0,,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.2,1068.15,0.0,0,1083.3200000000002,2151.4700000000003,1,38,0,0,1,1,3,0,Sanger,93657,36.819628,-119.440414,28991,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,27,Offer C,1,39.62,0,1,Fiber Optic,2,0,0,1,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,89.2,2383.6,0.0,0,1069.74,3453.34,0,31,0,0,0,0,0,0,San Joaquin,93660,36.600193,-120.153393,4318,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,18,Offer D,1,43.29,0,1,Fiber Optic,41,1,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,74.8,1438.05,0.0,0,779.22,2217.27,0,25,1,0,1,0,0,0,South Dos Palos,93665,36.959731,-120.653519,343,047,46188.0,13395227.0,290014.0,976855.0,338827.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,46188.0,3746152.0,290014.0,25892.0,87846.0,63934.0,13395227.0,113738.0
1,1,46,,1,45.92,0,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,20.2,917.45,0.0,0,2112.32,3029.7700000000004,1,54,0,0,1,1,1,0,Sultana,93666,36.545353,-119.338535,306,107,47295.0,22585661.0,477544.0,1896674.0,670740.0,1082616.0,1332461.0,3478.0,1213364.0,42847.0,2541.0,10298.0,197.0,2415077.0,4917802.0,2567414.0,93893.0,9178599.0,31098.0,50089.0,2649255.0,14161090.0,13711347.0,5548.0,28712.0,13036.0,47295.0,6225059.0,477544.0,46325.0,183247.0,61685.0,22585661.0,229572.0
1,1,72,Offer A,1,5.25,1,1,DSL,28,1,0,1,1,1,1,1,1,Two Year,1,Credit Card,84.4,6096.45,0.0,0,378.0,6474.45,0,38,0,0,1,0,0,0,Tollhouse,93667,36.993666,-119.348267,2633,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,4,,0,0.0,0,1,DSL,29,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,25.15,99.95,0.0,0,0.0,99.95,0,55,0,0,1,0,0,0,Wishon,93669,37.287758,-119.548156,327,039,46406.0,7436909.0,160256.0,639443.0,216245.0,384861.0,607886.0,1083.0,297957.0,14885.0,1859.0,9128.0,135.0,992747.0,1462748.0,855688.0,21560.0,3037160.0,40839.0,53614.0,927441.0,4885595.0,4727203.0,5787.0,29498.0,11121.0,46406.0,1782265.0,160256.0,15968.0,56649.0,67279.0,7436909.0,72617.0
0,0,25,Offer C,1,13.93,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.8,475.2,0.0,0,348.25,823.45,0,42,0,0,0,0,0,0,Traver,93673,36.456091,-119.486225,646,107,47295.0,22585661.0,477544.0,1896674.0,670740.0,1082616.0,1332461.0,3478.0,1213364.0,42847.0,2541.0,10298.0,197.0,2415077.0,4917802.0,2567414.0,93893.0,9178599.0,31098.0,50089.0,2649255.0,14161090.0,13711347.0,5548.0,28712.0,13036.0,47295.0,6225059.0,477544.0,46325.0,183247.0,61685.0,22585661.0,229572.0
0,0,40,,0,0.0,0,1,DSL,52,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,50.85,2036.55,0.0,0,0.0,2036.55,0,27,1,0,1,1,3,0,Squaw Valley,93675,36.719141,-119.202677,3146,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,63,,1,17.75,1,1,Fiber Optic,15,0,1,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,102.4,6444.05,0.0,0,1118.25,7562.3,1,47,0,0,1,0,0,0,Fresno,93701,36.749403,-119.787574,13858,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,14,Offer D,1,18.48,1,1,DSL,21,0,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,55.5,767.55,0.0,0,258.72,1026.27,1,54,0,0,0,0,0,0,Fresno,93703,36.768774,-119.762633,31180,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,39,Offer C,1,17.17,1,1,Fiber Optic,30,1,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,106.4,4040.65,0.0,0,669.6300000000001,4710.280000000001,1,55,0,0,0,0,0,0,Fresno,93705,36.78724,-119.827813,35451,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,47,,0,0.0,0,1,DSL,25,1,1,1,0,1,1,1,1,Two Year,1,Credit Card,60.0,2768.65,0.0,0,0.0,2768.65,0,37,0,0,1,1,2,0,Fresno,93706,36.654614,-119.903674,35790,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,19,Offer D,1,34.05,1,1,Fiber Optic,20,1,1,0,1,0,0,0,1,Month-to-Month,1,Credit Card,88.8,1672.35,0.0,0,646.9499999999999,2319.3,1,42,0,0,1,0,0,0,Fresno,93710,36.822715,-119.761826,29337,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,17,Offer D,1,44.96,1,1,Fiber Optic,29,0,0,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,80.05,1345.65,0.0,0,764.32,2109.9700000000003,0,62,0,0,0,0,0,0,Fresno,93721,36.732694,-119.783786,6848,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
0,0,42,,1,8.71,0,1,DSL,23,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,49.55,2077.95,0.0,0,365.8200000000001,2443.77,0,40,0,0,0,0,0,0,Fresno,93725,36.623632,-119.741322,21010,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
1,1,71,Offer A,1,29.41,1,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,23.9,1663.5,0.0,0,2088.11,3751.61,0,25,1,0,1,1,2,0,Fresno,93727,36.751489,-119.68072,54701,019,50549.0,51316407.0,1015190.0,4693574.0,1734142.0,747413.0,3964750.0,4022.0,2530263.0,112685.0,2492.0,10823.0,158.0,4712163.0,10987089.0,6427716.0,160850.0,24176646.0,35184.0,55572.0,6845221.0,35316525.0,30792984.0,6743.0,30332.0,13474.0,50549.0,13678202.0,1015190.0,116707.0,435053.0,64007.0,51316407.0,551760.0
