Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_Unknown,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Churn Value,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Category_nan,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Churn Reason_nan,Zip Code,Latitude,Longitude,Population,GeoFIPS,Per capita personal income (dollars) 2/,Personal income (thousands of dollars) _x,Population (persons) 1/,   Employer contributions for employee pension and insurance funds 5/,   Employer contributions for government social insurance ,   Farm proprietors' income ,   Nonfarm proprietors' income ,  Farm proprietors employment 6/,  Income maintenance benefits 1/,  Nonfarm proprietors employment ,  Per capita income maintenance benefits 4/,  Per capita retirement and other 4/,  Per capita unemployment insurance compensation 4/,  Proprietors' income ,  Retirement and other ,  Supplements to wages and salaries ,  Unemployment insurance compensation ,  Wages and salaries , Average nonfarm proprietors' income , Average wages and salaries ," Dividends, interest, and rent 2/", Earnings by place of work , Net earnings by place of residence ," Per capita dividends, interest, and rent 4/", Per capita net earnings 4/, Per capita personal current transfer receipts 4/, Per capita personal income 4/, Personal current transfer receipts , Population (persons) 3/, Proprietors employment , Wage and salary employment ,Average earnings per job (dollars) ,Personal income (thousands of dollars) _y,Total employment (number of jobs) 
0,0,26,1,37.69,1,1,30,0,0,1,1,0,0,0,1,1,84.3,2281.6,0.0,0,979.94,3261.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,62,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92250,32.811001,-115.152865,8062,025,45188.0,8075656.0,178713.0,875773.0,255698.0,396317.0,478788.0,266.0,486115.0,15419.0,2720.0,10885.0,318.0,875105.0,1945290.0,1131471.0,56838.0,3539261.0,31052.0,51145.0,831480.0,5545837.0,4755933.0,4653.0,26612.0,13923.0,45188.0,2488243.0,178713.0,15685.0,69201.0,65333.0,8075656.0,84886.0
1,10,69,1,28.19,0,0,0,0,0,0,0,0,0,0,0,0,19.9,1356.7,0.0,0,1945.11,3301.8100000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,49,0,0,1,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92251,32.858595,-115.662709,14546,025,45188.0,8075656.0,178713.0,875773.0,255698.0,396317.0,478788.0,266.0,486115.0,15419.0,2720.0,10885.0,318.0,875105.0,1945290.0,1131471.0,56838.0,3539261.0,31052.0,51145.0,831480.0,5545837.0,4755933.0,4653.0,26612.0,13923.0,45188.0,2488243.0,178713.0,15685.0,69201.0,65333.0,8075656.0,84886.0
0,0,11,1,49.8,0,0,0,0,0,0,0,0,0,0,0,0,20.4,231.45,0.0,0,547.8,779.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92252,34.167236,-116.281511,8141,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
0,0,1,1,24.66,1,1,26,0,0,0,0,0,0,0,1,0,50.75,50.75,0.0,0,24.66,75.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,19,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92253,33.695532,-116.310571,23971,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
0,0,10,1,37.59,0,0,0,0,0,0,0,0,0,0,0,0,20.45,242.4,0.0,0,375.9,618.3000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,37,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92254,33.543835,-115.993906,8768,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
1,7,55,1,16.16,1,1,29,1,1,0,1,0,1,1,1,1,75.75,4264.25,0.0,0,888.8,5153.05,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,41,0,0,1,1,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92256,34.097863,-116.594561,3499,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
0,0,44,1,34.98,0,1,2,1,0,0,1,1,0,0,1,0,65.4,2774.55,0.0,0,1539.12,4313.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,42,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92257,33.345825,-115.596574,2753,025,45188.0,8075656.0,178713.0,875773.0,255698.0,396317.0,478788.0,266.0,486115.0,15419.0,2720.0,10885.0,318.0,875105.0,1945290.0,1131471.0,56838.0,3539261.0,31052.0,51145.0,831480.0,5545837.0,4755933.0,4653.0,26612.0,13923.0,45188.0,2488243.0,178713.0,15685.0,69201.0,65333.0,8075656.0,84886.0
1,4,69,1,49.4,0,1,12,1,1,1,0,0,0,0,1,1,59.75,4069.9,0.0,0,3408.6,7478.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,32,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92259,32.698964,-115.886656,471,025,45188.0,8075656.0,178713.0,875773.0,255698.0,396317.0,478788.0,266.0,486115.0,15419.0,2720.0,10885.0,318.0,875105.0,1945290.0,1131471.0,56838.0,3539261.0,31052.0,51145.0,831480.0,5545837.0,4755933.0,4653.0,26612.0,13923.0,45188.0,2488243.0,178713.0,15685.0,69201.0,65333.0,8075656.0,84886.0
0,0,29,1,10.06,0,1,25,0,0,1,0,0,0,0,1,0,48.95,1323.7,0.0,0,291.74,1615.44,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92264,33.745746,-116.514215,18884,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
0,0,28,1,40.39,0,0,0,0,0,0,0,0,0,0,0,0,18.25,534.7,0.0,0,1130.92,1665.62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,58,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92267,34.273872,-114.192901,131,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
0,0,42,1,32.16,0,1,8,1,0,1,0,0,0,0,1,0,54.55,2455.05,0.0,0,1350.7199999999998,3805.77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,42,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92268,34.201108,-116.593456,354,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
0,0,23,0,0.0,0,1,19,1,1,0,1,0,0,0,1,0,40.65,947.4,0.0,0,0.0,947.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,61,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92273,32.790282,-115.689559,1632,025,45188.0,8075656.0,178713.0,875773.0,255698.0,396317.0,478788.0,266.0,486115.0,15419.0,2720.0,10885.0,318.0,875105.0,1945290.0,1131471.0,56838.0,3539261.0,31052.0,51145.0,831480.0,5545837.0,4755933.0,4653.0,26612.0,13923.0,45188.0,2488243.0,178713.0,15685.0,69201.0,65333.0,8075656.0,84886.0
1,8,18,1,14.6,0,0,0,0,0,0,0,0,0,0,0,0,20.45,357.0,0.0,0,262.8,619.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,39,0,0,1,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92274,33.53604,-116.119222,17018,065,51415.0,127195983.0,2473902.0,8547416.0,3433428.0,184698.0,7743633.0,2063.0,3827603.0,338408.0,1547.0,8975.0,108.0,7928331.0,22202206.0,11980844.0,267804.0,49411833.0,22883.0,57489.0,18059499.0,69321008.0,82838871.0,7300.0,33485.0,10630.0,51415.0,26297613.0,2473902.0,340471.0,859500.0,57769.0,127195983.0,1199971.0
1,1,62,1,16.48,1,0,0,0,0,0,0,0,0,0,0,0,24.8,1476.25,0.0,0,1021.76,2498.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,60,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92275,33.28156,-115.955541,799,025,45188.0,8075656.0,178713.0,875773.0,255698.0,396317.0,478788.0,266.0,486115.0,15419.0,2720.0,10885.0,318.0,875105.0,1945290.0,1131471.0,56838.0,3539261.0,31052.0,51145.0,831480.0,5545837.0,4755933.0,4653.0,26612.0,13923.0,45188.0,2488243.0,178713.0,15685.0,69201.0,65333.0,8075656.0,84886.0
0,0,67,1,37.32,1,1,59,1,1,1,1,1,1,1,1,1,88.8,5903.15,0.0,0,2500.44,8403.59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,19,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92027,33.141265,-116.967221,48690,073,74326.0,243506541.0,3276208.0,21449772.0,9255097.0,115137.0,13241248.0,4045.0,4136688.0,552616.0,1263.0,10204.0,94.0,13356385.0,33431016.0,30704869.0,307737.0,134153290.0,23961.0,78272.0,50596618.0,178214544.0,155034482.0,15444.0,47321.0,11561.0,74326.0,37875441.0,3276208.0,556661.0,1713934.0,78488.0,243506541.0,2270595.0
0,0,62,1,33.68,0,0,0,0,0,0,0,0,0,0,0,1,20.05,1201.65,0.0,0,2088.16,3289.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,19,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92281,33.03679,-115.60503,2388,025,45188.0,8075656.0,178713.0,875773.0,255698.0,396317.0,478788.0,266.0,486115.0,15419.0,2720.0,10885.0,318.0,875105.0,1945290.0,1131471.0,56838.0,3539261.0,31052.0,51145.0,831480.0,5545837.0,4755933.0,4653.0,26612.0,13923.0,45188.0,2488243.0,178713.0,15685.0,69201.0,65333.0,8075656.0,84886.0
0,0,2,1,11.19,0,1,14,0,0,0,0,0,0,0,0,1,69.8,146.65,0.0,10,22.38,179.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92283,32.852947,-114.850784,3663,025,45188.0,8075656.0,178713.0,875773.0,255698.0,396317.0,478788.0,266.0,486115.0,15419.0,2720.0,10885.0,318.0,875105.0,1945290.0,1131471.0,56838.0,3539261.0,31052.0,51145.0,831480.0,5545837.0,4755933.0,4653.0,26612.0,13923.0,45188.0,2488243.0,178713.0,15685.0,69201.0,65333.0,8075656.0,84886.0
1,10,23,1,33.02,1,1,12,1,0,1,1,1,0,0,1,1,77.15,1759.4,0.0,0,759.46,2518.86,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,62,0,0,1,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92284,34.159534,-116.425984,20486,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
0,0,25,0,0.0,0,1,75,1,0,0,1,0,0,0,1,0,35.05,844.45,0.0,0,0.0,844.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,32,0,0,0,1,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92285,34.341737,-116.539416,2182,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
1,9,2,1,22.23,1,1,13,0,0,0,0,1,0,0,1,1,84.05,134.05,0.0,0,44.46,178.51000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92304,34.559882,-115.637164,42,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
0,0,8,1,5.27,0,0,0,0,0,0,0,0,0,0,0,1,20.2,140.95,0.0,0,42.16,183.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,26,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92305,34.1678,-116.86433,301,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
0,0,35,0,0.0,0,1,26,0,0,1,0,1,1,1,1,0,49.2,1701.65,0.0,0,0.0,1701.65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92308,34.424926,-117.184503,28819,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
0,0,24,1,47.33,1,0,0,0,0,0,0,0,0,0,0,0,24.6,592.65,0.0,0,1135.92,1728.5700000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92309,35.28952,-116.092214,904,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
1,5,2,1,29.03,0,1,10,0,0,0,0,0,0,0,1,1,71.65,135.75,0.0,0,58.06,193.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,33,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92310,35.349241,-116.770281,9465,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
1,6,72,1,32.22,1,1,25,1,1,1,1,0,1,1,1,1,104.9,7732.65,0.0,0,2319.84,10052.49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,38,0,0,1,1,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92311,34.965648,-117.001509,31293,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
0,0,41,1,36.7,1,1,59,1,1,1,1,1,0,0,1,1,106.5,4282.4,0.0,0,1504.7,5787.099999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,20,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92313,34.029175,-117.307211,11024,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
0,0,26,1,39.63,0,1,29,0,1,0,0,0,0,0,1,0,75.5,2018.1,0.0,0,1030.38,3048.48,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,59,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92315,34.242058,-116.89802,5447,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
1,9,4,1,35.2,1,1,52,0,1,0,1,0,0,0,1,1,58.5,224.85,0.0,0,140.8,365.65,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,28,1,0,1,1,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92321,34.255203,-117.175654,455,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
0,0,48,1,3.59,0,1,10,0,1,1,1,1,1,1,1,0,78.9,3771.5,0.0,0,172.32,3943.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,45,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92324,34.030915,-117.273201,52202,071,49270.0,108081645.0,2193656.0,9378264.0,3855998.0,112291.0,7345828.0,900.0,4133385.0,289023.0,1884.0,9175.0,106.0,7458119.0,20127119.0,13234262.0,231872.0,53932299.0,25416.0,59676.0,13013249.0,74624680.0,70576020.0,5932.0,32173.0,11165.0,49270.0,24492376.0,2193656.0,289923.0,903758.0,62516.0,108081645.0,1193681.0
