Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Churn Value,Zip Code,Population,Per capita personal income,Personal incomeX,Employer contributions,Farm proprietors income,Nonfarm proprietors income,Farm proprietors employment,Income maintenance benefits,Nonfarm proprietors employment,Per capita income maintenance benefits,Per capita retirement and other,Per capita unemployment insurance compensation,Proprietors income,Retirement and other,Supplements to wages and salaries,Unemployment insurance compensation,Wages and salaries,Average nonfarm proprietors income,Average wages and salaries,"Dividends, interest, and rent",Earnings by place of work,Net earnings by place of residence,"Per capita dividends, interest, and rent",Per capita net earnings,Per capita personal current transfer receipts,Personal current transfer receipts,Proprietors employment,Wage and salary employment,Average earnings per job,Personal incomeY,Total employment
0,0,47,5,1,45.67,1,1,1,3,1,1,0,1,0,1,1,1,2,0,1,74.05,3496.3,0.0,0,2146.49,5642.790000000001,0,56,0,0,0,0,0,0,90043,44764,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,10,16,3,1,7.14,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.7,301.55,0.0,0,114.24,415.79,0,44,0,0,1,1,2,0,90046,49839,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,6,5,1,26.76,0,1,1,22,0,0,0,1,0,0,0,1,0,1,1,49.5,312.7,0.0,0,160.56,473.26,1,60,0,0,0,0,0,0,90047,47107,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,7,69,5,0,0.0,0,1,1,59,1,0,1,0,0,1,1,1,2,1,1,43.95,2960.1,0.0,0,0.0,2960.1,0,19,1,0,1,1,1,0,90049,33523,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,4,64,5,1,8.6,1,1,2,21,0,1,1,1,1,1,1,1,0,1,0,111.15,6953.4,0.0,0,550.4,7503.799999999999,0,41,0,0,1,0,0,0,90057,44004,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,25,2,1,13.36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.6,541.5,0.0,0,334.0,875.5,1,33,0,0,0,0,0,0,90061,24511,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,6,5,1,29.09,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.65,116.85,0.0,0,174.54,291.39,0,43,0,0,0,0,0,0,90062,29299,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,61,5,1,19.58,1,1,1,22,0,1,1,1,1,1,1,1,2,0,1,88.65,5321.25,0.0,0,1194.38,6515.63,0,60,0,0,0,0,0,0,90064,24505,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,12,3,1,8.82,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.1,223.6,0.0,0,105.84,329.44,0,25,1,0,0,0,0,0,90066,55204,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,34,2,1,45.28,1,1,0,27,0,0,0,1,1,0,0,1,0,0,1,65.0,2157.5,0.0,0,1539.52,3697.02,0,32,0,0,0,0,0,0,90069,20408,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,10,41,5,0,0.0,0,1,0,17,0,1,0,1,0,0,0,1,1,0,1,35.45,1391.65,0.0,0,0.0,1391.65,0,59,0,0,1,0,0,0,90077,10470,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,9,72,5,1,48.04,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.7,1379.8,0.0,0,3458.88,4838.68,0,53,0,0,1,1,1,0,90201,105285,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,41,5,1,2.32,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,19.85,810.45,0.0,0,95.12,905.57,0,53,0,0,0,0,0,0,90211,8321,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,3,23,3,1,5.7,1,1,2,30,1,0,0,0,0,0,0,1,1,0,1,81.85,1810.85,0.0,0,131.1,1941.95,0,51,0,0,1,1,3,0,90212,11355,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,4,71,5,1,28.47,0,1,2,57,1,1,1,1,1,1,1,0,2,0,1,109.3,7782.85,0.0,70,2021.37,9874.22,1,36,0,0,1,1,3,0,90220,47305,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,8,72,5,1,4.15,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25.4,1797.1,0.0,0,298.8,2095.9,1,40,0,0,1,0,0,0,90222,29825,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,9,6,5,1,38.5,0,1,2,20,0,0,0,0,0,0,0,1,0,1,0,69.8,377.85,0.0,0,231.0,608.85,1,48,0,0,1,1,3,0,90230,31963,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,2,23,3,1,24.22,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,20.0,445.3,0.0,0,557.06,1002.36,1,64,0,0,1,1,1,0,90232,15195,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,72,5,1,41.91,0,1,2,73,1,1,1,1,1,1,1,1,2,1,0,109.9,7624.2,0.0,0,3017.5199999999995,10641.72,0,19,1,0,0,0,0,0,90241,40152,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,7,7,5,1,33.24,0,1,1,53,1,0,0,0,0,0,0,1,0,1,0,50.3,355.1,0.0,0,232.68,587.78,0,19,1,0,1,0,0,0,90242,42459,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,1,9,5,1,36.94,0,1,2,16,0,1,0,1,1,1,1,1,0,1,0,101.5,906.85,0.0,0,332.46,1239.31,1,33,0,0,1,1,1,0,90247,47758,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,12,3,1,34.73,1,1,2,6,0,1,0,0,0,1,1,0,0,1,0,89.15,1057.55,0.0,70,416.76,1544.31,0,52,0,0,0,0,0,0,90248,9960,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,1,5,1,23.97,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,19.4,19.4,0.0,0,23.97,43.37,0,43,0,0,0,0,0,0,90249,26442,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,10,3,1,45.42,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,19.3,185.2,0.0,0,454.2000000000001,639.4000000000001,0,25,1,0,0,0,0,0,90262,69850,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,7,20,3,1,42.06,1,1,2,23,0,1,0,1,1,0,0,1,0,0,1,96.8,1826.7,0.0,0,841.2,2667.9,1,32,0,0,1,1,3,0,90265,19630,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,8,20,3,1,46.47,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.65,417.5,0.0,0,929.4,1346.9,1,27,1,0,1,0,0,0,90266,33758,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,1,19,3,1,13.13,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,19.8,344.5,0.0,0,249.47000000000003,593.97,1,33,0,0,1,1,1,0,90270,28094,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,1,22,3,1,49.66,0,1,2,3,1,1,0,1,1,1,1,1,0,1,0,104.6,2180.55,0.0,0,1092.52,3273.07,1,53,0,0,1,0,0,0,90274,24979,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,35,2,1,13.14,1,1,2,6,0,0,0,1,0,0,0,1,0,0,1,80.05,2835.9,0.0,0,459.9,3295.8,0,63,0,0,0,0,0,0,90275,41263,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,1,5,1,42.34,0,1,1,10,0,0,0,0,0,0,0,1,0,0,1,45.15,45.15,0.0,0,42.34,87.49000000000001,0,43,0,0,0,0,0,0,90277,34191,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,39,2,1,8.69,1,1,2,24,0,0,0,0,0,0,0,1,0,1,1,73.15,2730.85,0.0,0,338.91,3069.76,1,43,0,0,0,0,0,0,90278,37322,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,56,5,1,37.99,1,1,2,24,1,0,0,1,1,1,1,1,0,1,1,105.35,5794.45,0.0,0,2127.44,7921.889999999999,1,31,0,0,0,0,0,0,90292,18058,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,18,3,1,34.07,0,1,1,28,0,0,0,0,0,0,0,0,0,1,1,45.65,747.2,0.0,40,613.26,1400.46,1,58,0,0,0,1,2,0,90293,11264,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,1,16,3,1,49.85,1,1,2,69,0,1,0,0,0,0,0,1,0,1,1,79.95,1267.95,0.0,0,797.6,2065.55,0,30,0,0,1,1,2,0,90301,37527,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,68,0,1,17.41,0,1,0,27,1,0,1,0,0,0,0,1,1,1,1,54.45,3674.95,0.0,0,1183.88,4858.83,0,45,0,0,0,0,0,0,90302,30779,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,1,72,0,1,24.9,1,1,1,19,1,0,1,1,1,1,1,1,2,0,1,84.7,5893.9,0.0,0,1792.8,7686.7,0,46,0,0,1,1,1,0,90304,28680,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,9,4,1,7.32,1,1,2,11,0,0,0,0,0,0,0,1,0,1,0,75.85,724.65,0.0,0,65.88,790.53,1,52,0,0,0,0,0,0,90305,13779,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,30,2,1,10.74,0,1,1,13,1,0,0,0,0,0,0,1,0,1,1,48.8,1536.75,0.0,0,322.2,1858.95,0,37,0,0,0,0,0,0,90401,5221,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,18,3,0,0.0,0,1,1,11,0,0,1,1,0,0,0,0,0,1,0,35.2,607.3,0.0,50,0.0,657.3,0,45,0,0,0,0,0,0,90403,23559,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,1,44,5,0,0.0,0,1,0,18,0,1,1,0,1,1,1,1,2,0,0,54.3,2390.45,0.0,0,0.0,2390.45,1,63,0,0,1,0,0,0,90504,31678,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,1,30,2,1,16.48,0,1,1,17,1,0,0,1,0,1,1,1,0,0,0,66.3,1923.5,0.0,0,494.4,2417.9,0,108,0,0,1,1,2,0,90505,34873,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,71,0,1,14.91,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,20.9,1493.2,0.0,0,1058.61,2551.81,0,44,0,0,1,0,0,0,90601,32050,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,1,1,4,1,38.89,0,1,2,9,0,0,1,0,0,0,0,1,0,0,1,75.35,75.35,0.0,0,38.89,114.24,1,32,0,0,1,0,0,0,90604,37887,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,22,5,0,0.0,0,1,1,29,0,0,1,0,1,1,1,1,1,1,1,49.45,1031.4,0.0,0,0.0,1031.4,0,55,0,0,0,1,2,0,90606,32148,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
0,0,49,5,1,45.64,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,19.45,921.3,0.0,0,2236.36,3157.66,0,25,1,0,0,1,1,0,90620,44442,83553.0,263290135.0,18368657.0,21854.0,23441223.0,191.0,4060610.0,628408.0,1289.0,8858.0,89.0,23463077.0,27914420.0,27686976.0,281086.0,137331567.0,37303.0,78116.0,59580750.0,188481620.0,171453269.0,18907.0,54409.0,10236.0,32256116.0,628599.0,1758050.0,78973.0,263290135.0,2386649.0
1,10,42,5,1,17.75,0,1,2,53,0,0,1,0,1,1,1,1,0,1,0,92.15,3875.4,0.0,0,745.5,4620.9,0,33,0,0,1,1,3,0,90621,33528,83553.0,263290135.0,18368657.0,21854.0,23441223.0,191.0,4060610.0,628408.0,1289.0,8858.0,89.0,23463077.0,27914420.0,27686976.0,281086.0,137331567.0,37303.0,78116.0,59580750.0,188481620.0,171453269.0,18907.0,54409.0,10236.0,32256116.0,628599.0,1758050.0,78973.0,263290135.0,2386649.0
1,2,7,4,1,35.26,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.85,144.15,0.0,0,246.82,390.97,0,38,0,0,1,1,1,0,90630,47344,83553.0,263290135.0,18368657.0,21854.0,23441223.0,191.0,4060610.0,628408.0,1289.0,8858.0,89.0,23463077.0,27914420.0,27686976.0,281086.0,137331567.0,37303.0,78116.0,59580750.0,188481620.0,171453269.0,18907.0,54409.0,10236.0,32256116.0,628599.0,1758050.0,78973.0,263290135.0,2386649.0
1,10,67,0,1,3.04,1,1,2,30,1,0,1,1,0,1,1,1,1,1,0,100.25,6689.0,0.0,0,203.68,6892.68,0,52,0,0,1,1,3,0,90631,67354,83553.0,263290135.0,18368657.0,21854.0,23441223.0,191.0,4060610.0,628408.0,1289.0,8858.0,89.0,23463077.0,27914420.0,27686976.0,281086.0,137331567.0,37303.0,78116.0,59580750.0,188481620.0,171453269.0,18907.0,54409.0,10236.0,32256116.0,628599.0,1758050.0,78973.0,263290135.0,2386649.0
0,0,15,5,1,9.97,1,1,2,47,0,1,0,1,0,1,1,1,0,0,0,95.7,1451.1,0.0,0,149.55,1600.65,1,24,1,0,0,0,0,0,90638,47568,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,5,67,0,1,17.4,1,1,2,11,0,1,1,0,0,1,1,0,2,1,0,93.15,6368.2,0.0,90,1165.8,7624.0,1,42,0,0,1,0,0,0,90640,62425,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,3,53,5,1,31.69,0,1,1,16,1,1,0,1,1,0,0,1,2,1,1,69.7,3729.6,0.0,0,1679.5700000000002,5409.17,1,61,0,0,1,1,2,0,90650,103214,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
1,10,21,5,1,18.0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,19.8,350.1,0.0,0,378.0,728.1,1,38,0,0,1,1,1,0,90660,63288,74142.0,720740528.0,55463947.0,32484.0,59911167.0,853.0,23303277.0,1961279.0,2397.0,11815.0,141.0,59943651.0,114855530.0,80851366.0,1367553.0,388176660.0,30547.0,80151.0,142889931.0,528971677.0,438324237.0,14699.0,45090.0,14353.0,139526360.0,1962132.0,4843059.0,77731.0,720740528.0,6805191.0
